time,gFx,gFy,gFz,TgF
2.480194,0.9781,-0.0447,-0.2061,1.00
2.494261,0.9772,-0.0433,-0.2065,1.00
2.510673,0.9772,-0.0486,-0.2085,1.00
2.527373,0.9791,-0.0530,-0.2070,1.00
2.552736,0.9815,-0.0502,-0.2099,1.00
2.576141,0.9801,-0.0463,-0.2099,1.00
2.589188,0.9772,-0.0448,-0.2124,1.00
2.609806,0.9767,-0.0477,-0.2109,1.00
2.635593,0.9776,-0.0516,-0.2138,1.00
2.652688,0.9772,-0.0512,-0.2148,1.00
2.679631,0.9781,-0.0497,-0.2128,1.00
2.693088,0.9772,-0.0468,-0.2134,1.00
2.710168,0.9776,-0.0462,-0.2080,1.00
2.735049,0.9831,-0.0483,-0.2182,1.01
2.752135,0.9801,-0.0502,-0.2172,1.01
2.787604,0.9757,-0.0472,-0.2041,1.00
2.793444,0.9757,-0.0496,-0.2036,1.00
2.810088,0.9756,-0.0535,-0.2031,1.00
2.835596,0.9781,-0.0530,-0.2079,1.00
2.851909,0.9767,-0.0497,-0.2153,1.00
2.880558,0.9757,-0.0468,-0.2153,1.00
2.893335,0.9781,-0.0458,-0.2119,1.00
2.910956,0.9786,-0.0468,-0.2134,1.00
2.935761,0.9776,-0.0496,-0.2080,1.00
2.954563,0.9781,-0.0486,-0.2070,1.00
2.973284,0.9801,-0.0482,-0.2089,1.00
2.994206,0.9811,-0.0502,-0.2119,1.00
3.019235,0.9811,-0.0516,-0.2099,1.00
3.038227,0.9776,-0.0482,-0.2100,1.00
3.060344,0.9786,-0.0487,-0.2104,1.00
3.092711,0.9772,-0.0482,-0.2075,1.00
3.094240,0.9772,-0.0496,-0.2056,1.00
3.118373,0.9786,-0.0491,-0.2094,1.00
3.134861,0.9815,-0.0497,-0.2084,1.00
3.165617,0.9806,-0.0530,-0.2060,1.00
3.189091,0.9781,-0.0521,-0.2065,1.00
3.201506,0.9825,-0.0487,-0.2094,1.01
3.218492,0.9787,-0.0438,-0.2134,1.00
3.235548,0.9733,-0.0413,-0.2076,1.00
3.265650,0.9737,-0.0457,-0.2075,1.00
3.286397,0.9781,-0.0491,-0.2031,1.00
3.301539,0.9767,-0.0526,-0.2036,1.00
3.319369,0.9781,-0.0530,-0.2075,1.00
3.343600,0.9855,-0.0516,-0.2094,1.01
3.366611,0.9835,-0.0472,-0.2060,1.01
3.378995,0.9786,-0.0472,-0.2046,1.00
3.401481,0.9742,-0.0486,-0.2017,1.00
3.418965,0.9781,-0.0486,-0.2021,1.00
3.443441,0.9801,-0.0496,-0.2070,1.00
3.461436,0.9835,-0.0555,-0.2074,1.01
3.489308,0.9811,-0.0530,-0.2060,1.00
3.501224,0.9795,-0.0516,-0.2011,1.00
3.527462,0.9815,-0.0496,-0.1982,1.00
3.543966,0.9796,-0.0486,-0.2026,1.00
3.573130,0.9776,-0.0511,-0.2031,1.00
3.591020,0.9820,-0.0516,-0.2001,1.00
3.601363,0.9829,-0.0496,-0.1987,1.00
3.626794,0.9810,-0.0466,-0.1928,1.00
3.643421,0.9800,-0.0466,-0.1962,1.00
3.674250,0.9820,-0.0526,-0.2084,1.01
3.693180,0.9800,-0.0604,-0.2045,1.00
3.702899,0.9834,-0.0628,-0.2039,1.01
3.727030,0.9814,-0.0579,-0.1923,1.00
3.745039,0.9756,-0.0514,-0.1816,0.99
3.775226,0.9761,-0.0426,-0.1817,0.99
3.797638,0.9805,-0.0457,-0.1909,1.00
3.803366,0.9829,-0.0466,-0.1909,1.00
3.827063,0.9854,-0.0477,-0.1972,1.01
3.843842,0.9844,-0.0467,-0.1972,1.01
3.872639,0.9786,-0.0452,-0.1929,1.00
3.892248,0.9786,-0.0481,-0.1924,1.00
3.910581,0.9820,-0.0457,-0.1953,1.00
3.927317,0.9820,-0.0466,-0.1933,1.00
3.944674,0.9834,-0.0452,-0.1948,1.00
3.969161,0.9825,-0.0505,-0.1923,1.00
3.995362,0.9829,-0.0524,-0.1859,1.00
4.009891,0.9805,-0.0525,-0.1909,1.00
4.026658,0.9815,-0.0515,-0.1943,1.00
4.052495,0.9815,-0.0486,-0.1967,1.00
4.069269,0.9800,-0.0491,-0.1972,1.00
4.097768,0.9829,-0.0467,-0.1987,1.00
4.109823,0.9825,-0.0447,-0.1957,1.00
4.126386,0.9800,-0.0432,-0.1953,1.00
4.151895,0.9800,-0.0476,-0.1923,1.00
4.173544,0.9820,-0.0496,-0.1943,1.00
4.191706,0.9820,-0.0471,-0.1957,1.00
4.209463,0.9825,-0.0481,-0.1962,1.00
4.227774,0.9834,-0.0476,-0.1967,1.00
4.252111,0.9800,-0.0481,-0.1967,1.00
4.268283,0.9795,-0.0491,-0.1962,1.00
4.294469,0.9742,-0.0466,-0.1885,0.99
4.309789,0.9766,-0.0456,-0.1895,1.00
4.328359,0.9855,-0.0462,-0.2021,1.01
4.352166,0.9879,-0.0482,-0.2064,1.01
4.374591,0.9800,-0.0549,-0.1982,1.00
4.390759,0.9825,-0.0540,-0.2001,1.00
4.410371,0.9815,-0.0510,-0.1972,1.00
4.435826,0.9790,-0.0485,-0.1870,1.00
4.452437,0.9771,-0.0466,-0.1860,1.00
4.483011,0.9815,-0.0477,-0.2045,1.00
4.496784,0.9845,-0.0492,-0.2098,1.01
4.510155,0.9830,-0.0497,-0.2084,1.01
4.535015,0.9781,-0.0476,-0.1992,1.00
4.552528,0.9766,-0.0491,-0.1934,1.00
4.581466,0.9844,-0.0506,-0.2011,1.01
4.603629,0.9830,-0.0521,-0.2079,1.01
4.610871,0.9820,-0.0512,-0.2084,1.01
4.634717,0.9796,-0.0496,-0.2031,1.00
4.651885,0.9772,-0.0471,-0.1992,1.00
4.672787,0.9742,-0.0461,-0.1968,0.99
4.693255,0.9767,-0.0477,-0.2061,1.00
4.717956,0.9825,-0.0507,-0.2084,1.01
4.735227,0.9835,-0.0521,-0.2050,1.01
4.752389,0.9805,-0.0511,-0.2006,1.00
4.774536,0.9786,-0.0501,-0.2001,1.00
4.802679,0.9790,-0.0505,-0.1992,1.00
4.818280,0.9796,-0.0491,-0.2055,1.00
4.837447,0.9811,-0.0530,-0.2070,1.00
4.860678,0.9830,-0.0497,-0.2070,1.01
4.877677,0.9820,-0.0526,-0.2060,1.00
4.904377,0.9781,-0.0506,-0.2006,1.00
4.918373,0.9800,-0.0501,-0.1992,1.00
4.935030,0.9796,-0.0482,-0.2016,1.00
4.960820,0.9786,-0.0491,-0.2016,1.00
4.977297,0.9786,-0.0477,-0.2021,1.00
5.010163,0.9811,-0.0477,-0.2050,1.00
5.018393,0.9796,-0.0486,-0.2040,1.00
5.043426,0.9781,-0.0462,-0.2031,1.00
5.059685,0.9776,-0.0457,-0.2041,1.00
5.080631,0.9772,-0.0471,-0.1992,1.00
